SeqName,length,bit-score,eValue,hitName,GOs,ACC
scf7180000000008_quiver_1833,1160,2373.59,0,gi|556489044|ref|WP_023336775.1|MULTISPECIES: DNA polymerase III subunit alpha [Enterobacter] ,"GO:0090305, GO:0003677, GO:0003887, GO:0016779, GO:0006260, GO:0008408, GO:0005737, GO:0003824, GO:0016740, GO:0071897, GO:0003676",
scf7180000000008_quiver_1833,1160,2372.43,0,gi|695712116|ref|WP_032644139.1|MULTISPECIES: DNA polymerase III subunit alpha [Enterobacter cloacae complex] ,"GO:0003677, GO:0090305, GO:0003887, GO:0006260, GO:0016779, GO:0005737, GO:0008408, GO:0003824, GO:0016740, GO:0071897, GO:0003676",
scf7180000000008_quiver_1833,1160,2371.27,0,gi|556486847|ref|WP_023334580.1|MULTISPECIES: DNA polymerase III subunit alpha [Enterobacter] ,"GO:0090305, GO:0003677, GO:0006260, GO:0016779, GO:0003887, GO:0008408, GO:0005737, GO:0003824, GO:0016740, GO:0071897, GO:0003676",
scf7180000000008_quiver_1833,1160,2369.35,0,gi|697052068|ref|WP_033144674.1|MULTISPECIES: DNA polymerase III subunit alpha [Enterobacter] ,"GO:0003677, GO:0090305, GO:0016779, GO:0003887, GO:0006260, GO:0005737, GO:0008408, GO:0003824, GO:0016740, GO:0071897, GO:0003676",
scf7180000000008_quiver_1833,1160,2363.19,0,gi|495777317|ref|WP_008501896.1|MULTISPECIES: DNA polymerase III subunit alpha [Enterobacteriaceae] ,"GO:0003677, GO:0090305, GO:0006260, GO:0016779, GO:0003887, GO:0005737, GO:0008408, GO:0003824, GO:0071897, GO:0016740, GO:0003676",
scf7180000000008_quiver_1834,198,403.675,2.61E-142,gi|495777318|ref|WP_008501897.1|MULTISPECIES: ribonuclease HII [Enterobacteriaceae] ,"GO:0090305, GO:0005737, GO:0003723, GO:0090502, GO:0046872, GO:0004518, GO:0004519, GO:0030145, GO:0016787, GO:0006401, GO:0004523, GO:0003676",
scf7180000000008_quiver_1834,198,402.519,7.91E-142,gi|798935176|ref|WP_045907841.1|MULTISPECIES: ribonuclease HII [Enterobacteriaceae] ,"GO:0090305, GO:0005737, GO:0003723, GO:0090502, GO:0046872, GO:0004518, GO:0004519, GO:0030145, GO:0004523, GO:0006401, GO:0016787, GO:0003676",
scf7180000000008_quiver_1834,198,400.979,3.15E-141,gi|695712114|ref|WP_032644138.1|MULTISPECIES: ribonuclease HII [Enterobacter cloacae complex] ,"GO:0090305, GO:0003723, GO:0005737, GO:0090502, GO:0046872, GO:0004518, GO:0004519, GO:0030145, GO:0006401, GO:0004523, GO:0016787, GO:0003676",
scf7180000000008_quiver_1834,198,400.593,3.92E-141,gi|640458910|ref|WP_024907528.1|MULTISPECIES: ribonuclease HII [Enterobacterales] ,"GO:0090305, GO:0005737, GO:0003723, GO:0090502, GO:0004518, GO:0046872, GO:0004519, GO:0030145, GO:0004523, GO:0006401, GO:0016787, GO:0003676",
scf7180000000008_quiver_1834,198,399.438,1.24E-140,gi|647319506|ref|WP_025756824.1|MULTISPECIES: ribonuclease HII [Enterobacter] ,"GO:0090305, GO:0003723, GO:0005737, GO:0090502, GO:0046872, GO:0004518, GO:0004519, GO:0030145, GO:0016787, GO:0004523, GO:0006401, GO:0003676",
scf7180000000008_quiver_1834,198,398.667,2.10E-140,gi|504695537|ref|WP_014882639.1|MULTISPECIES: ribonuclease HII [Enterobacter] ,"GO:0090305, GO:0005737, GO:0003723, GO:0090502, GO:0004518, GO:0046872, GO:0004519, GO:0030145, GO:0004523, GO:0016787, GO:0006401, GO:0003676",
scf7180000000008_quiver_1834,198,397.897,4.48E-140,gi|556425537|ref|WP_023310464.1|MULTISPECIES: ribonuclease HII [Enterobacter] ,"GO:0090305, GO:0005737, GO:0003723, GO:0090502, GO:0004518, GO:0046872, GO:0004519, GO:0030145, GO:0004523, GO:0006401, GO:0016787, GO:0003676",
scf7180000000008_quiver_1834,198,397.897,4.58E-140,gi|556489043|ref|WP_023336774.1|MULTISPECIES: ribonuclease HII [Enterobacter cloacae complex] ,"GO:0090305, GO:0003723, GO:0005737, GO:0090502, GO:0046872, GO:0004518, GO:0004519, GO:0030145, GO:0016787, GO:0006401, GO:0004523, GO:0003676",
scf7180000000008_quiver_1835,382,777.704,0,gi|640458907|ref|WP_024907527.1|MULTISPECIES: lipid-A-disaccharide synthase [Enterobacter] ,"GO:0016757, GO:0008915, GO:0009245, GO:0006629, GO:0016740",
scf7180000000008_quiver_1835,382,777.319,0,gi|556486845|ref|WP_023334578.1|MULTISPECIES: lipid-A-disaccharide synthase [Enterobacter] ,"GO:0016757, GO:0008915, GO:0009245, GO:0006629, GO:0016740",
scf7180000000008_quiver_1835,382,775.778,0,gi|779867786|ref|WP_045355194.1|MULTISPECIES: lipid-A-disaccharide synthase [Enterobacter cloacae complex] ,"GO:0016757, GO:0008915, GO:0009245, GO:0006629, GO:0016740",
scf7180000000008_quiver_1835,382,775.393,0,gi|798817960|ref|WP_045888174.1|lipid-A-disaccharide synthase [Enterobacter asburiae] ,"GO:0016757, GO:0008915, GO:0009245, GO:0006629, GO:0016740",
scf7180000000008_quiver_1835,382,773.852,0,gi|998245570|ref|WP_061099165.1|lipid-A-disaccharide synthase [Enterobacter cloacae] ,"GO:0008915, GO:0009245",
scf7180000000008_quiver_1835,382,773.081,0,gi|754494293|ref|WP_041911188.1|MULTISPECIES: lipid-A-disaccharide synthase [Enterobacter] ,"GO:0016757, GO:0008915, GO:0009245, GO:0006629, GO:0016740",
scf7180000000008_quiver_1836,262,533.872,0,gi|556425535|ref|WP_023310462.1|MULTISPECIES: acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Enterobacterales] ,"GO:0016746, GO:0005737, GO:0009245, GO:0006629, GO:0008780, GO:0008610, GO:0016740",
scf7180000000008_quiver_1836,262,530.406,0,gi|829783262|ref|WP_047346418.1|MULTISPECIES: acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Enterobacter cloacae complex] ,"GO:0016746, GO:0005737, GO:0009245, GO:0006629, GO:0008780, GO:0008610, GO:0016740",
scf7180000000008_quiver_1836,262,530.406,0,gi|798935168|ref|WP_045907839.1|MULTISPECIES: acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [Enterobacteriaceae] ,"GO:0016746, GO:0005737, GO:0009245, GO:0006629, GO:0008780, GO:0008610, GO:0016740",
scf7180000000008_quiver_1837,151,308.531,2.99E-106,gi|498112550|ref|WP_010426706.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacterales] ,"GO:0047451, GO:0019171, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633","YP_003611495.1, ADF60546.1"
scf7180000000008_quiver_1837,151,308.145,8.76E-106,gi|365748004|gb|AEW72231.1|(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase [Enterobacter cloacae EcWSU1],"GO:0047451, GO:0019171, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,307.375,9.25E-106,gi|494614990|ref|WP_007373234.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacteriaceae] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,306.99,1.29E-105,gi|516027423|ref|WP_017458006.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacteriaceae] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,306.605,1.67E-105,gi|489952858|ref|WP_003856165.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Bacteria] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,306.22,2.71E-105,gi|639215133|ref|WP_024552956.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Franconibacter] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,306.99,2.72E-105,gi|333390574|gb|EGK61706.1|(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase [Enterobacter hormaechei ATCC 49162],"GO:0047451, GO:0019171, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,306.22,3.06E-105,gi|746241938|ref|WP_039290428.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacteriaceae] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,305.449,4.69E-105,gi|493870697|ref|WP_006817227.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacteriaceae] ,"GO:0047451, GO:0019171, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,305.449,4.80E-105,gi|490247720|ref|WP_004145858.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacterales] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633","AEG97253.1, YP_005225227.1, YP_004592532.1, AEW59625.1"
scf7180000000008_quiver_1837,151,305.449,5.12E-105,gi|488367584|ref|WP_002436969.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacteriaceae] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,305.449,5.91E-105,gi|493170335|ref|WP_006173598.1|MULTISPECIES: beta-hydroxyacyl-ACP dehydratase [Enterobacteriaceae] ,"GO:0047451, GO:0019171, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,305.449,6.04E-105,gi|740318332|ref|WP_038155523.1|3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ [Trabulsiella guamensis] ,"GO:0047451, GO:0019171, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,305.064,6.67E-105,gi|506490458|ref|WP_015965836.1|beta-hydroxyacyl-ACP dehydratase [Pseudocitrobacter sp. RIT 415] ,"GO:0047451, GO:0019171, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1837,151,305.064,7.36E-105,gi|500911266|ref|WP_012016126.1|beta-hydroxyacyl-ACP dehydratase [Enterobacter sp. 638] ,"GO:0019171, GO:0047451, GO:0005737, GO:0016836, GO:0009245, GO:0006629, GO:0016829, GO:0006633",
scf7180000000008_quiver_1838,341,689.878,0,gi|695712109|ref|WP_032644136.1|MULTISPECIES: UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Enterobacterales] ,"GO:0016746, GO:0016747, GO:0103118, GO:0009245, GO:0006629, GO:0043764, GO:0016410, GO:0016740",
scf7180000000008_quiver_1838,341,688.723,0,gi|556497773|ref|WP_023345460.1|MULTISPECIES: UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Enterobacteriaceae] ,"GO:0016746, GO:0016747, GO:0009245, GO:0103118, GO:0006629, GO:0043764, GO:0016410, GO:0016740",
scf7180000000008_quiver_1838,341,687.567,0,gi|695723101|ref|WP_032649728.1|MULTISPECIES: UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Enterobacter] ,"GO:0016746, GO:0016747, GO:0103118, GO:0009245, GO:0006629, GO:0043764, GO:0016740, GO:0016410",
scf7180000000008_quiver_1838,341,686.797,0,gi|495777322|ref|WP_008501901.1|MULTISPECIES: UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [Enterobacteriaceae] ,"GO:0016746, GO:0016747, GO:0103118, GO:0009245, GO:0006629, GO:0043764, GO:0016410, GO:0016740",
scf7180000000008_quiver_1839,164,322.013,3.32E-111,gi|798935163|ref|WP_045907838.1|MULTISPECIES: molecular chaperone Skp [Enterobacteriaceae] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,321.627,5.50E-111,gi|695712105|ref|WP_032644135.1|MULTISPECIES: molecular chaperone Skp [Enterobacterales] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,320.472,1.46E-110,gi|556425533|ref|WP_023310460.1|MULTISPECIES: molecular chaperone Skp [Enterobacter] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,320.472,1.48E-110,gi|527035712|ref|WP_020882619.1|MULTISPECIES: molecular chaperone Skp [Enterobacter] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,319.701,2.76E-110,gi|495777323|ref|WP_008501902.1|MULTISPECIES: molecular chaperone Skp [Enterobacteriaceae] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,318.931,6.87E-110,gi|504643612|ref|WP_014830714.1|molecular chaperone Skp [Enterobacter cloacae] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,318.546,1.06E-109,gi|500911262|ref|WP_012016124.1|MULTISPECIES: molecular chaperone Skp [Enterobacteriaceae] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,318.161,1.12E-109,gi|556486843|ref|WP_023334576.1|MULTISPECIES: molecular chaperone Skp [Enterobacteriaceae] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,317.775,1.65E-109,gi|829783252|ref|WP_047346416.1|MULTISPECIES: molecular chaperone Skp [Enterobacter cloacae complex] ,"GO:0042597, GO:0051082",
scf7180000000008_quiver_1839,164,316.235,6.65E-109,gi|502860684|ref|WP_013095660.1|MULTISPECIES: molecular chaperone Skp [Enterobacter] ,"GO:0042597, GO:0051082","ADF60544.1, YP_003611493.1"
scf7180000000008_quiver_1839,164,317.005,1.27E-108,gi|365748002|gb|AEW72229.1|Chaperone protein skp [Enterobacter cloacae EcWSU1],"GO:0042597, GO:0051082",
scf7180000000008_quiver_1840,805,1638.24,0,gi|695712103|ref|WP_032644134.1|MULTISPECIES: outer membrane protein assembly factor BamA [Enterobacter] ,"GO:0071709, GO:0016020, GO:0016021, GO:0043165, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1840,805,1637.47,0,gi|697052067|ref|WP_033144673.1|MULTISPECIES: outer membrane protein assembly factor BamA [Enterobacterales] ,"GO:0071709, GO:0016020, GO:0016021, GO:0043165, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1840,805,1636.31,0,gi|695723103|ref|WP_032649730.1|MULTISPECIES: outer membrane protein assembly factor BamA [Enterobacter] ,"GO:0071709, GO:0016020, GO:0016021, GO:0043165, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1840,805,1630.54,0,gi|556486842|ref|WP_023334575.1|MULTISPECIES: outer membrane protein assembly factor BamA [Enterobacter] ,"GO:0071709, GO:0016020, GO:0043165, GO:0016021, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1840,805,1630.15,0,gi|556425532|ref|WP_023310459.1|MULTISPECIES: outer membrane protein assembly factor BamA [Enterobacter] ,"GO:0071709, GO:0016020, GO:0043165, GO:0016021, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1840,805,1628.22,0,gi|976153731|ref|WP_059311926.1|outer membrane protein assembly factor BamA [Enterobacter cloacae complex sp. GN04363],"GO:0071709, GO:0016020, GO:0043165, GO:0016021, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1840,805,1628.22,0,gi|798935156|ref|WP_045907837.1|MULTISPECIES: outer membrane protein assembly factor BamA [Enterobacter] ,"GO:0071709, GO:0016020, GO:0043165, GO:0016021, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1840,805,1628.22,0,gi|772673127|ref|WP_045285877.1|MULTISPECIES: outer membrane protein assembly factor BamA [Enterobacter] ,"GO:0071709, GO:0016020, GO:0043165, GO:0016021, GO:0009279, GO:0051205, GO:0019867",
scf7180000000008_quiver_1841,450,902.123,0,gi|556425531|ref|WP_023310458.1|MULTISPECIES: sigma E protease regulator RseP [Enterobacter] ,"GO:0046872, GO:0008233, GO:0006508, GO:0016020, GO:0016021, GO:0008237, GO:0004222, GO:0016787, GO:0005886",
scf7180000000008_quiver_1841,450,901.353,0,gi|647319501|ref|WP_025756819.1|MULTISPECIES: sigma E protease regulator RseP [Enterobacter] ,"GO:0046872, GO:0008233, GO:0016020, GO:0006508, GO:0016021, GO:0008237, GO:0004222, GO:0016787, GO:0005886",
scf7180000000008_quiver_1841,450,901.353,0,gi|695712101|ref|WP_032644133.1|MULTISPECIES: sigma E protease regulator RseP [Enterobacter cloacae complex] ,"GO:0008233, GO:0046872, GO:0006508, GO:0016020, GO:0016021, GO:0008237, GO:0004222, GO:0016787, GO:0005886",
scf7180000000008_quiver_1841,450,900.197,0,gi|640458898|ref|WP_024907524.1|MULTISPECIES: sigma E protease regulator RseP [Enterobacteriaceae] ,"GO:0008233, GO:0046872, GO:0016020, GO:0006508, GO:0016021, GO:0008237, GO:0004222, GO:0016787, GO:0005886",
scf7180000000008_quiver_1841,450,899.042,0,gi|976153732|ref|WP_059311927.1|sigma E protease regulator RseP [Enterobacter cloacae complex sp. GN04363],"GO:0008233, GO:0046872, GO:0016020, GO:0006508, GO:0016021, GO:0008237, GO:0004222, GO:0016787, GO:0005886",
scf7180000000008_quiver_1841,450,899.042,0,gi|772673125|ref|WP_045285876.1|sigma E protease regulator RseP [Enterobacter cloacae complex sp. 35699] ,"GO:0046872, GO:0008233, GO:0016020, GO:0006508, GO:0016021, GO:0008237, GO:0004222, GO:0016787",
scf7180000000008_quiver_1841,450,898.271,0,gi|998245572|ref|WP_061099167.1|MULTISPECIES: sigma E protease regulator RseP [Enterobacter cloacae complex] ,"GO:0006508, GO:0016021, GO:0004222",
scf7180000000008_quiver_1842,285,562.377,0,gi|556425530|ref|WP_023310457.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacterales] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016772, GO:0016024, GO:0016740",
scf7180000000008_quiver_1842,285,561.992,0,gi|695734111|ref|WP_032660590.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacter] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016772, GO:0016024, GO:0016740",
scf7180000000008_quiver_1842,285,561.607,0,gi|647319500|ref|WP_025756818.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacter] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016024, GO:0016772, GO:0016740",
scf7180000000008_quiver_1842,285,561.222,0,gi|640458896|ref|WP_024907523.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacter] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016024, GO:0016772, GO:0016740",
scf7180000000008_quiver_1842,285,560.066,0,gi|798935152|ref|WP_045907836.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacteriaceae] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016772, GO:0016024, GO:0016740",
scf7180000000008_quiver_1842,285,559.296,0,gi|495777327|ref|WP_008501906.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacteriaceae] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016772, GO:0016024, GO:0016740",
scf7180000000008_quiver_1842,285,557.37,0,gi|695712098|ref|WP_032644132.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacter cloacae complex] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016024, GO:0016772, GO:0016740",
scf7180000000008_quiver_1842,285,556.984,0,gi|976153733|ref|WP_059311928.1|phosphatidate cytidylyltransferase [Enterobacter cloacae complex sp. GN04363],"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016024, GO:0016772, GO:0016740",
scf7180000000008_quiver_1842,285,556.984,0,gi|643376769|ref|WP_025205165.1|phosphatidate cytidylyltransferase [Enterobacter cloacae] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016024, GO:0016772, GO:0016740",
scf7180000000008_quiver_1842,285,556.599,0,gi|503934711|ref|WP_014168705.1|MULTISPECIES: phosphatidate cytidylyltransferase [Enterobacter] ,"GO:0016779, GO:0004605, GO:0016020, GO:0016021, GO:0016024, GO:0016772, GO:0016740",
scf7180000000008_quiver_1843,229,471.47,3.77E-168,gi|555089538|gb|ESM32676.1|undecaprenyl pyrophosphate synthase [Enterobacter cloacae BWH 31] ,"GO:0009252, GO:0000287, GO:0008360, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
scf7180000000008_quiver_1843,229,472.241,5.09E-168,"gi|640458893|ref|WP_024907522.1|MULTISPECIES: (2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase [Enterobacterales] ","GO:0009252, GO:0008360, GO:0000287, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
scf7180000000008_quiver_1843,229,469.159,3.34E-167,"gi|838707153|gb|KLW90598.1|ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) [Enterobacter sp. BIDMC92]","GO:0009252, GO:0000287, GO:0008360, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
scf7180000000008_quiver_1843,229,469.929,3.75E-167,"gi|835755923|ref|WP_047651476.1|MULTISPECIES: (2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase [Enterobacteriaceae] ","GO:0009252, GO:0008360, GO:0000287, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
scf7180000000008_quiver_1843,229,467.618,1.28E-166,gi|771173233|gb|KJN25992.1|UDP pyrophosphate synthase [Enterobacter cloacae complex sp. 35699],"GO:0009252, GO:0008360, GO:0000287, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
scf7180000000008_quiver_1843,229,468.003,1.92E-166,"gi|976153734|ref|WP_059311929.1|MULTISPECIES: (2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase [Enterobacter cloacae complex] ","GO:0009252, GO:0008360, GO:0000287, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
scf7180000000008_quiver_1843,229,466.463,3.99E-166,gi|400215213|gb|EJO46124.1|Undecaprenyl pyrophosphate synthetase [Enterobacter sp. SST3] ,"GO:0009252, GO:0008360, GO:0000287, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
scf7180000000008_quiver_1843,229,466.848,6.93E-166,"gi|798935148|ref|WP_045907835.1|MULTISPECIES: (2E,6E)-farnesyl-diphosphate-specific ditrans,polycis-undecaprenyl-diphosphate synthase [Enterobacter] ","GO:0009252, GO:0000287, GO:0008360, GO:0004659, GO:0046872, GO:0071555, GO:0016740, GO:0008834, GO:0016765",
