State,Tags,SeqName,Description,Length,#Hits,e-Value,sim mean,#GO,GO IDs,GO Names,Enzyme Codes,Enzyme Names,InterPro IDs,InterPro GO IDs,InterPro GO Names
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1510,amino acid ABC transporter permease,123,20,1.90E-68,97.16,4,F:GO:0022857; C:GO:0043190; P:GO:0055085; P:GO:0071705,F:transmembrane transporter activity; C:ATP-binding cassette (ABC) transporter complex; P:transmembrane transport; P:nitrogen compound transport,,,IPR035906 (G3DSA:1.10.3720.GENE3D); IPR010065 (TIGRFAM); PTHR30614 (PANTHER); PTHR30614:SF19 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); IPR035906 (SUPERFAMILY),C:GO:0016020; C:GO:0016021; F:GO:0022857; C:GO:0043190; P:GO:0055085; P:GO:0071705,C:membrane; C:integral component of membrane; F:transmembrane transporter activity; C:ATP-binding cassette (ABC) transporter complex; P:transmembrane transport; P:nitrogen compound transport
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1511,amino acid ABC transporter permease,80,20,1.49E-46,99.75,4,F:GO:0005215; C:GO:0005886; P:GO:0006810; C:GO:0016021,F:transporter activity; C:plasma membrane; P:transport; C:integral component of membrane,,,IPR035906 (G3DSA:1.10.3720.GENE3D); PTHR30614 (PANTHER); IPR035906 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1512,amino acid ABC transporter ATP-binding,211,20,4.41E-150,98.72,2,F:GO:0005524; F:GO:0016887,F:ATP binding; F:ATPase activity,EC:3.6.1.3; EC:3.6.1.15,Adenosinetriphosphatase; Nucleoside-triphosphate phosphatase,IPR003593 (SMART); IPR003439 (PFAM); G3DSA:3.40.50.300 (GENE3D); PTHR43166 (PANTHER); PTHR43166:SF17 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY),F:GO:0005524; F:GO:0016887,F:ATP binding; F:ATPase activity
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1513,amino acid ABC transporter amino acid-binding,276,20,0,99.86,,,,,,IPR001638 (SMART); IPR001638 (PFAM); G3DSA:3.40.190.10 (GENE3D); G3DSA:3.40.190.10 (GENE3D); PTHR44475 (PANTHER); PTHR44475:SF3 (PANTHER); PS51257 (PROSITE_PROFILES); cd00996 (CDD); SSF53850 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1514,DUF2798 domain-containing,147,20,4.67E-100,99.46,1,C:GO:0016021,C:integral component of membrane,,,no IPS match,no IPS match,no IPS match
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1515,DUF3955 domain-containing,74,20,1.04E-44,99.19,1,C:GO:0016021,C:integral component of membrane,,,IPR025016 (PFAM),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1516,leucine--tRNA ligase,804,20,0,99.84,6,F:GO:0002161; F:GO:0004823; F:GO:0005524; C:GO:0005737; P:GO:0006429; P:GO:0006450,F:aminoacyl-tRNA editing activity; F:leucine-tRNA ligase activity; F:ATP binding; C:cytoplasm; P:leucyl-tRNA aminoacylation; P:regulation of translational fidelity,EC:6.1.1.4; EC:3.1.1.1,Leucine--tRNA ligase; Carboxylesterase,IPR002302 (PRINTS); IPR002302 (TIGRFAM); G3DSA:3.10.20.590 (GENE3D); G3DSA:1.10.730.10 (GENE3D); IPR014729 (G3DSA:3.40.50.GENE3D); IPR009008 (G3DSA:3.90.740.GENE3D); IPR025709 (PFAM); IPR013155 (PFAM); G3DSA:2.30.210.10 (GENE3D); IPR015413 (PFAM); IPR002300 (PFAM); PTHR43740:SF3 (PANTHER); IPR002302 (PANTHER); IPR002302 (HAMAP); cd00812 (CDD); cd07958 (CDD); IPR009008 (SUPERFAMILY); SSF52374 (SUPERFAMILY); IPR009080 (SUPERFAMILY),F:GO:0000166; F:GO:0002161; F:GO:0004812; F:GO:0004823; F:GO:0005524; P:GO:0006418; P:GO:0006429,F:nucleotide binding; F:aminoacyl-tRNA editing activity; F:aminoacyl-tRNA ligase activity; F:leucine-tRNA ligase activity; F:ATP binding; P:tRNA aminoacylation for protein translation; P:leucyl-tRNA aminoacylation
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1517,autolysin,737,20,0,99.78,9,F:GO:0003796; F:GO:0004040; C:GO:0005576; P:GO:0007049; P:GO:0008152; P:GO:0019835; P:GO:0042742; P:GO:0051301; P:GO:0071555,F:lysozyme activity; F:amidase activity; C:extracellular region; P:cell cycle; P:metabolic process; P:cytolysis; P:defense response to bacterium; P:cell division; P:cell wall organization,EC:3.5.1.4; EC:3.2.1.17,Amidase; Lysozyme,IPR002901 (SMART); IPR018392 (SMART); IPR018392 (PFAM); G3DSA:4.10.80.30 (GENE3D); G3DSA:1.10.530.10 (GENE3D); IPR036779 (G3DSA:3.10.350.GENE3D); IPR002901 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR45457 (PANTHER); IPR018392 (PROSITE_PROFILES); IPR018392 (CDD); IPR018392 (CDD); IPR018392 (CDD); IPR018392 (CDD); IPR018392 (CDD); IPR018392 (CDD); SSF54106 (SUPERFAMILY); SSF54106 (SUPERFAMILY); SSF54106 (SUPERFAMILY); SSF54106 (SUPERFAMILY); SSF54106 (SUPERFAMILY); SSF54106 (SUPERFAMILY),F:GO:0004040,F:amidase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1518,DUF1700 domain-containing,219,20,6.22E-160,99.41,1,C:GO:0016021,C:integral component of membrane,,,IPR012963 (PFAM),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1519,conserved domain,341,20,0,99.57,,,,,,IPR025164 (PFAM),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1520,type 2 phosphatidic acid phosphatase,216,20,5.00E-154,99.77,1,C:GO:0016021,C:integral component of membrane,,,IPR000326 (SMART); IPR000326 (PFAM); G3DSA:1.20.144.10 (GENE3D); PTHR14969:SF13 (PANTHER); PTHR14969 (PANTHER); cd03392 (CDD); IPR036938 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1521,radical SAM superfamily,322,20,0,99.86,2,F:GO:0003824; F:GO:0051536,F:catalytic activity; F:iron-sulfur cluster binding,,,IPR006638 (SMART); IPR007197 (PFAM); IPR032432 (PFAM); IPR023404 (G3DSA:3.80.30.GENE3D); IPR005911 (TIGRFAM); IPR039661 (PANTHER); IPR005911 (PTHR11135:PANTHER); SSF102114 (SUPERFAMILY),F:GO:0003824; F:GO:0051536,F:catalytic activity; F:iron-sulfur cluster binding
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1522,rRNA methylase,187,20,1.93E-133,95.35,2,F:GO:0008168; P:GO:0032259,F:methyltransferase activity; P:methylation,,,G3DSA:3.40.50.150 (GENE3D); IPR010719 (PFAM); IPR010719 (PANTHER); IPR029063 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1523,ABC transporter ATP-binding,222,20,1.40E-160,96.14,2,F:GO:0005524; F:GO:0016887,F:ATP binding; F:ATPase activity,EC:3.6.1.3; EC:3.6.1.15,Adenosinetriphosphatase; Nucleoside-triphosphate phosphatase,IPR003593 (SMART); G3DSA:3.40.50.300 (GENE3D); IPR003439 (PFAM); PTHR24220 (PANTHER); PTHR24220:SF636 (PANTHER); IPR003439 (PROSITE_PROFILES); cd03255 (CDD); IPR027417 (SUPERFAMILY),F:GO:0005524; F:GO:0016887,F:ATP binding; F:ATPase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1524,permease,359,20,0,99.86,2,C:GO:0005886; C:GO:0016021,C:plasma membrane; C:integral component of membrane,,,PTHR30572:SF13 (PANTHER); PTHR30572 (PANTHER),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1525,family transcriptional regulator,201,20,3.52E-146,97.06,3,F:GO:0003677; P:GO:0006351; P:GO:0006355,"F:DNA binding; P:transcription, DNA-templated; P:regulation of transcription, DNA-templated",,,IPR001647 (PRINTS); G3DSA:1.10.357.10 (GENE3D); IPR001647 (PFAM); G3DSA:1.10.10.60 (GENE3D); IPR039419 (PANTHER); IPR001647 (PROSITE_PROFILES); IPR009057 (SUPERFAMILY),F:GO:0003677,F:DNA binding
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1526,conserved domain,89,20,4.70E-56,98.36,1,C:GO:0016021,C:integral component of membrane,,,no IPS match,no IPS match,no IPS match
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1527,ABC transporter ATP-binding permease,589,20,0,99.92,4,F:GO:0005524; C:GO:0016021; F:GO:0042626; P:GO:0055085,"F:ATP binding; C:integral component of membrane; F:ATPase activity, coupled to transmembrane movement of substances; P:transmembrane transport",EC:3.6.1.3; EC:3.6.1.15,Adenosinetriphosphatase; Nucleoside-triphosphate phosphatase,IPR003593 (SMART); IPR036640 (G3DSA:1.20.1560.GENE3D); IPR003439 (PFAM); G3DSA:3.40.50.300 (GENE3D); IPR011527 (PFAM); IPR039421 (PANTHER); PTHR24221:SF308 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR011527 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY); IPR036640 (SUPERFAMILY),F:GO:0005524; C:GO:0016021; F:GO:0016887; F:GO:0042626; P:GO:0055085,"F:ATP binding; C:integral component of membrane; F:ATPase activity; F:ATPase activity, coupled to transmembrane movement of substances; P:transmembrane transport"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1528,ABC transporter ATP-binding permease,571,20,0,99.91,4,F:GO:0005524; C:GO:0016021; F:GO:0042626; P:GO:0055085,"F:ATP binding; C:integral component of membrane; F:ATPase activity, coupled to transmembrane movement of substances; P:transmembrane transport",EC:3.6.1.3; EC:3.6.1.15,Adenosinetriphosphatase; Nucleoside-triphosphate phosphatase,IPR003593 (SMART); G3DSA:3.40.50.300 (GENE3D); IPR036640 (G3DSA:1.20.1560.GENE3D); IPR003439 (PFAM); IPR011527 (PFAM); IPR039421 (PANTHER); PTHR24221:SF276 (PANTHER); IPR003439 (PROSITE_PROFILES); IPR011527 (PROSITE_PROFILES); IPR027417 (SUPERFAMILY); IPR036640 (SUPERFAMILY),F:GO:0005524; C:GO:0016021; F:GO:0016887; F:GO:0042626; P:GO:0055085,"F:ATP binding; C:integral component of membrane; F:ATPase activity; F:ATPase activity, coupled to transmembrane movement of substances; P:transmembrane transport"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1529,family transcriptional regulator,220,20,4.56E-163,99.68,4,F:GO:0003677; P:GO:0006351; P:GO:0045892; P:GO:0046677,"F:DNA binding; P:transcription, DNA-templated; P:negative regulation of transcription, DNA-templated; P:response to antibiotic",,,IPR003012 (PRINTS); G3DSA:1.10.357.10 (GENE3D); G3DSA:1.10.10.60 (GENE3D); IPR001647 (PFAM); IPR004111 (PFAM); PTHR30328:SF30 (PANTHER); IPR039419 (PANTHER); IPR001647 (PROSITE_PROFILES); IPR009057 (SUPERFAMILY); IPR036271 (SUPERFAMILY),F:GO:0003677; P:GO:0045892; P:GO:0046677,"F:DNA binding; P:negative regulation of transcription, DNA-templated; P:response to antibiotic"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1530,tributyrin esterase,263,20,0,99.85,1,F:GO:0018738,F:S-formylglutathione hydrolase activity,EC:3.1.2.12,S-formylglutathione hydrolase,IPR000801 (PFAM); IPR029058 (G3DSA:3.40.50.GENE3D); PTHR42797 (PANTHER); PTHR42797:SF2 (PANTHER); IPR029058 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1531,MFS transporter,488,20,0,99.91,2,C:GO:0016021; P:GO:0055085,C:integral component of membrane; P:transmembrane transport,,,PR01036 (PRINTS); IPR011701 (PFAM); G3DSA:1.20.1250.20 (GENE3D); G3DSA:1.20.1720.10 (GENE3D); PTHR23501:SF146 (PANTHER); PTHR23501 (PANTHER); IPR020846 (PROSITE_PROFILES); IPR020846 (CDD); IPR036259 (SUPERFAMILY),C:GO:0016021; P:GO:0055085,C:integral component of membrane; P:transmembrane transport
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1532,S-adenosylmethionine synthase,394,20,0,99.86,6,F:GO:0004478; F:GO:0005524; C:GO:0005737; P:GO:0006556; P:GO:0006730; F:GO:0046872,F:methionine adenosyltransferase activity; F:ATP binding; C:cytoplasm; P:S-adenosylmethionine biosynthetic process; P:one-carbon metabolic process; F:metal ion binding,EC:2.5.1.6,Methionine adenosyltransferase,G3DSA:3.30.300.10 (GENE3D); IPR022629 (PFAM); IPR022630 (PFAM); IPR002133 (PIRSF); IPR002133 (TIGRFAM); G3DSA:3.30.300.10 (GENE3D); G3DSA:3.30.300.10 (GENE3D); IPR022628 (PFAM); IPR002133 (PANTHER); PTHR11964:SF1 (PANTHER); IPR002133 (HAMAP); IPR022636 (SUPERFAMILY); IPR022636 (SUPERFAMILY); IPR022636 (SUPERFAMILY),F:GO:0004478; F:GO:0005524; P:GO:0006556,F:methionine adenosyltransferase activity; F:ATP binding; P:S-adenosylmethionine biosynthetic process
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1533,acyltransferase,625,20,0,99.82,2,C:GO:0016021; F:GO:0016747,"C:integral component of membrane; F:transferase activity, transferring acyl groups other than amino-acyl groups",,,IPR036514 (G3DSA:3.40.50.GENE3D); IPR002656 (PFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); PTHR23028:SF82 (PANTHER); PTHR23028 (PANTHER); cd01840 (CDD); SSF52266 (SUPERFAMILY),F:GO:0016747,"F:transferase activity, transferring acyl groups other than amino-acyl groups"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1534,RNA polymerase sigma-54 factor,443,20,0,99.56,6,F:GO:0001216; F:GO:0003677; F:GO:0003899; P:GO:0006352; P:GO:0006355; F:GO:0016987,"F:bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding; F:DNA binding; F:DNA-directed 5'-3' RNA polymerase activity; P:DNA-templated transcription, initiation; P:regulation of transcription, DNA-templated; F:sigma factor activity",EC:2.7.7.6,DNA-directed RNA polymerase,IPR000394 (PRINTS); IPR007634 (PFAM); IPR007046 (PFAM); IPR000394 (TIGRFAM); IPR000394 (PFAM); IPR038709 (G3DSA:1.10.10.GENE3D); G3DSA:1.10.10.60 (GENE3D); IPR000394 (PIRSF); IPR000394 (PANTHER); PS50044 (PROSITE_PROFILES),F:GO:0001216; F:GO:0003677; P:GO:0006352; F:GO:0016987,"F:bacterial-type RNA polymerase transcriptional activator activity, sequence-specific DNA binding; F:DNA binding; P:DNA-templated transcription, initiation; F:sigma factor activity"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1535,cold shock 2,66,20,4.58E-40,95.83,3,F:GO:0003677; C:GO:0005737; P:GO:0006355,"F:DNA binding; C:cytoplasm; P:regulation of transcription, DNA-templated",,,IPR002059 (PRINTS); IPR011129 (SMART); IPR012156 (PIRSF); IPR002059 (PFAM); G3DSA:2.40.50.140 (GENE3D); PTHR11544:SF57 (PANTHER); PTHR11544 (PANTHER); IPR002059 (CDD); IPR012340 (SUPERFAMILY),F:GO:0003676; F:GO:0003677; P:GO:0006355,"F:nucleic acid binding; F:DNA binding; P:regulation of transcription, DNA-templated"
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1536,nudix family,135,20,1.98E-94,99.19,1,F:GO:0016787,F:hydrolase activity,,,G3DSA:3.90.79.10 (GENE3D); IPR000086 (PFAM); PTHR43046 (PANTHER); IPR000086 (PROSITE_PROFILES); cd02883 (CDD); IPR015797 (SUPERFAMILY),F:GO:0016787,F:hydrolase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1537,glycerophosphoryl diester phosphodiesterase,595,20,0,99.94,3,P:GO:0006629; F:GO:0008889; C:GO:0016021,P:lipid metabolic process; F:glycerophosphodiester phosphodiesterase activity; C:integral component of membrane,EC:3.1.4.46,Glycerophosphodiester phosphodiesterase,IPR018476 (PFAM); IPR030395 (PFAM); IPR017946 (G3DSA:3.20.20.GENE3D); PTHR23344:SF23 (PANTHER); IPR004129 (PANTHER); IPR030395 (PROSITE_PROFILES); cd08579 (CDD); IPR017946 (SUPERFAMILY),P:GO:0006629; F:GO:0008081; F:GO:0008889,P:lipid metabolic process; F:phosphoric diester hydrolase activity; F:glycerophosphodiester phosphodiesterase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1538,MULTISPECIES: hypothetical protein,169,20,1.38E-108,99.2,1,C:GO:0016021,C:integral component of membrane,,,no IPS match,no IPS match,no IPS match
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1539,bacteriocin,127,20,5.68E-88,99.49,,,,,,G3DSA:3.40.30.10 (GENE3D); IPR036249 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1540,fimbrial isopeptide formation D2 domain-containing,657,20,0,98.99,1,C:GO:0016021,C:integral component of membrane,,,IPR002035 (SMART); G3DSA:2.60.40.740 (GENE3D); IPR036465 (G3DSA:3.40.50.GENE3D); IPR019948 (PFAM); TIGR01167 (TIGRFAM); IPR026466 (TIGRFAM); mobidb-lite (MOBIDB_LITE); mobidb-lite (MOBIDB_LITE); IPR002035 (PROSITE_PROFILES); PS50847 (PROSITE_PROFILES); cd00198 (CDD); IPR036465 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1541,membrane,134,20,6.34E-93,99.55,1,C:GO:0016021,C:integral component of membrane,,,IPR012427 (PFAM); IPR012427 (PANTHER),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1542,MULTISPECIES: hypothetical protein,172,20,7.29E-121,95.45,1,C:GO:0016021,C:integral component of membrane,,,no IPS match,no IPS match,no IPS match
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1543,ATP-dependent Clp protease proteolytic subunit,197,20,4.19E-141,98.76,3,F:GO:0004252; C:GO:0005737; P:GO:0006508,F:serine-type endopeptidase activity; C:cytoplasm; P:proteolysis,EC:3.4.21,Acting on peptide bonds (peptidases),IPR001907 (PRINTS); IPR023562 (PFAM); IPR001907 (TIGRFAM); G3DSA:3.90.226.10 (GENE3D); IPR023562 (PANTHER); PTHR10381:SF11 (PANTHER); IPR001907 (HAMAP); IPR001907 (CDD); IPR029045 (SUPERFAMILY),F:GO:0004252; P:GO:0006508,F:serine-type endopeptidase activity; P:proteolysis
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1544,bifunctional disulfide isomerase thiol-disulfide oxidase,172,20,1.78E-124,99.48,1,F:GO:0016853,F:isomerase activity,,,G3DSA:3.40.30.10 (GENE3D); IPR012336 (PFAM); G3DSA:1.10.1200.90 (GENE3D); PTHR13887 (PANTHER); PTHR13887:SF14 (PANTHER); IPR036249 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1545,PEP phosphonomutase,307,20,0,99.85,2,F:GO:0003824; P:GO:0008152,F:catalytic activity; P:metabolic process,,,IPR011060 (SUPERFAMILY),F:GO:0003824,F:catalytic activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1546,sporulation regulator,311,20,0,99.23,6,F:GO:0003677; F:GO:0004519; P:GO:0006351; P:GO:0006355; P:GO:0043937; P:GO:0090305,"F:DNA binding; F:endonuclease activity; P:transcription, DNA-templated; P:regulation of transcription, DNA-templated; P:regulation of sporulation; P:nucleic acid phosphodiester bond hydrolysis",,,IPR023054 (PFAM); IPR036388 (G3DSA:1.10.10.GENE3D); IPR027434 (G3DSA:3.10.28.GENE3D); IPR039518 (PFAM); IPR033981 (TIGRFAM); IPR018478 (PFAM); IPR033981 (PANTHER); IPR003802 (HAMAP); IPR027434 (SUPERFAMILY),P:GO:0043937,P:regulation of sporulation
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1547,family,331,20,0,98.22,3,C:GO:0005737; P:GO:0008360; F:GO:0016740,C:cytoplasm; P:regulation of cell shape; F:transferase activity,,,IPR002882 (PFAM); IPR038136 (G3DSA:3.40.50.GENE3D); IPR010119 (TIGRFAM); IPR010119 (PANTHER); IPR010119 (HAMAP); cd07187 (CDD); SSF142338 (SUPERFAMILY),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1548,nucleotide-binding,295,20,0,99.92,2,F:GO:0005524; F:GO:0005525,F:ATP binding; F:GTP binding,,,IPR005337 (PFAM); IPR005337 (PIRSF); G3DSA:3.40.50.300 (GENE3D); IPR005337 (PANTHER); IPR005337 (HAMAP); IPR027417 (SUPERFAMILY),F:GO:0005524,F:ATP binding
TRUE,"[INTERPRO, BLASTED]",scf7180000000004_quiver_1549,yusW-like family,264,20,0,99.83,,,,,,IPR025623 (PFAM),no GO terms,no GO terms
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1550,system A,939,20,0,99.96,10,F:GO:0003677; F:GO:0005524; C:GO:0005737; P:GO:0006289; F:GO:0008270; C:GO:0009380; F:GO:0009381; P:GO:0009432; F:GO:0016887; P:GO:0090305,F:DNA binding; F:ATP binding; C:cytoplasm; P:nucleotide-excision repair; F:zinc ion binding; C:excinuclease repair complex; F:excinuclease ABC activity; P:SOS response; F:ATPase activity; P:nucleic acid phosphodiester bond hydrolysis,EC:3.6.1.3; EC:3.6.1.15,Adenosinetriphosphatase; Nucleoside-triphosphate phosphatase,IPR003593 (SMART); G3DSA:1.20.1580.10 (GENE3D); IPR004602 (TIGRFAM); IPR003439 (PFAM); G3DSA:1.10.8.280 (GENE3D); G3DSA:3.40.50.300 (GENE3D); G3DSA:3.40.50.300 (GENE3D); G3DSA:3.30.190.20 (GENE3D); G3DSA:1.20.1580.10 (GENE3D); PTHR43152:SF3 (PANTHER); PTHR43152 (PANTHER); IPR004602 (HAMAP); IPR003439 (PROSITE_PROFILES); cd03270 (CDD); cd03270 (CDD); cd03271 (CDD); IPR027417 (SUPERFAMILY); IPR027417 (SUPERFAMILY),F:GO:0003677; F:GO:0005524; P:GO:0006289; C:GO:0009380; F:GO:0016887,F:DNA binding; F:ATP binding; P:nucleotide-excision repair; C:excinuclease repair complex; F:ATPase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1551,system B,665,20,0,99.93,11,F:GO:0003677; F:GO:0004386; F:GO:0005515; F:GO:0005524; C:GO:0005737; P:GO:0006289; C:GO:0009380; F:GO:0009381; P:GO:0009432; F:GO:0016887; P:GO:0090305,F:DNA binding; F:helicase activity; F:protein binding; F:ATP binding; C:cytoplasm; P:nucleotide-excision repair; C:excinuclease repair complex; F:excinuclease ABC activity; P:SOS response; F:ATPase activity; P:nucleic acid phosphodiester bond hydrolysis,EC:3.6.1.15,Nucleoside-triphosphate phosphatase,IPR014001 (SMART); IPR001650 (SMART); G3DSA:3.40.50.300 (GENE3D); IPR001943 (PFAM); G3DSA:3.40.50.300 (GENE3D); IPR006935 (PFAM); G3DSA:4.10.860.10 (GENE3D); G3DSA:3.40.50.300 (GENE3D); IPR004807 (TIGRFAM); IPR024759 (PFAM); IPR001650 (PFAM); IPR004807 (PANTHER); IPR014001 (PROSITE_PROFILES); IPR001943 (PROSITE_PROFILES); IPR001650 (PROSITE_PROFILES); IPR004807 (HAMAP); cd00046 (CDD); IPR001650 (CDD); IPR027417 (SUPERFAMILY); IPR036876 (SUPERFAMILY); IPR027417 (SUPERFAMILY),F:GO:0003677; F:GO:0005515; F:GO:0005524; P:GO:0006289; C:GO:0009380; F:GO:0016787; F:GO:0016887,F:DNA binding; F:protein binding; F:ATP binding; P:nucleotide-excision repair; C:excinuclease repair complex; F:hydrolase activity; F:ATPase activity
TRUE,"[INTERPRO, BLASTED, MAPPED, ANNOTATED]",scf7180000000004_quiver_1552,His Glu Gln Arg opine family amino ABC 3-TM region,722,20,0,99.78,5,F:GO:0004970; P:GO:0035235; C:GO:0043190; P:GO:0055085; P:GO:0071705,F:ionotropic glutamate receptor activity; P:ionotropic glutamate receptor signaling pathway; C:ATP-binding cassette (ABC) transporter complex; P:transmembrane transport; P:nitrogen compound transport,,,IPR001638 (SMART); IPR001320 (SMART); IPR035906 (G3DSA:1.10.3720.GENE3D); G3DSA:3.40.190.10 (GENE3D); IPR010065 (TIGRFAM); G3DSA:3.40.190.10 (GENE3D); IPR001638 (PFAM); G3DSA:3.40.190.10 (GENE3D); G3DSA:3.40.190.10 (GENE3D); IPR000515 (PFAM); IPR001638 (PFAM); PTHR44292 (PANTHER); IPR000515 (PROSITE_PROFILES); IPR000515 (CDD); cd13619 (CDD); cd13619 (CDD); IPR035906 (SUPERFAMILY); SSF53850 (SUPERFAMILY); SSF53850 (SUPERFAMILY),F:GO:0004970; C:GO:0016020; C:GO:0016021; F:GO:0022857; C:GO:0043190; P:GO:0055085; P:GO:0071705,F:ionotropic glutamate receptor activity; C:membrane; C:integral component of membrane; F:transmembrane transporter activity; C:ATP-binding cassette (ABC) transporter complex; P:transmembrane transport; P:nitrogen compound transport
